"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.067435792e0	1.037069039e0	8.452734947e-2	9.046479497e-1	1.378783876e0
1.077417792e0	9.898668055e-1	-2.845430553e-1	6.097407047e-1	1.196906333e0
1.087398792e0	9.419884881e-1	-5.240964639e-1	-2.001209557e-2	1.078155786e0
1.097379792e0	9.616740167e-1	-5.822797680e-1	-7.559613687e-1	1.354748771e0
1.107361792e0	1.048156821e0	-6.051131451e-1	-1.271953592e0	1.755750717e0
1.117342792e0	1.113606899e0	-4.881951445e-1	-1.811241268e0	2.181524640e0
1.127323792e0	1.156414072e0	-3.109274465e-1	-2.204089375e0	2.508381821e0
1.137305792e0	1.139877415e0	-7.006835461e-2	-2.351147872e0	2.613833662e0
1.147286792e0	1.060825106e0	1.454798949e-1	-2.201743326e0	2.448303082e0
1.157267792e0	1.023496189e0	3.509481293e-1	-1.898906672e0	2.185533250e0
1.167249792e0	1.108428897e0	5.563210541e-1	-1.470832745e0	1.923917020e0
1.177230792e0	1.257071112e0	7.673090601e-1	-9.509239838e-1	1.753067996e0
1.187211792e0	1.395615771e0	9.223333651e-1	-5.217723419e-1	1.752338036e0
1.197193792e0	1.479986415e0	9.378220546e-1	-1.800720227e-1	1.761333565e0
1.207174792e0	1.479649323e0	9.374069023e-1	2.412678123e-2	1.751763660e0
1.217155792e0	1.414911875e0	8.651534432e-1	8.956881881e-2	1.660869853e0
1.227137792e0	1.369712898e0	7.071798027e-1	-3.410680890e-3	1.541501972e0
1.237118792e0	1.292171509e0	5.195824134e-1	-2.224706950e-1	1.410378071e0
1.247099792e0	1.155109997e0	3.399857694e-1	-5.813384394e-1	1.337095288e0
1.257081792e0	9.956625657e-1	1.910864228e-1	-9.629253940e-1	1.398242926e0
1.267062792e0	8.129432161e-1	9.722750187e-3	-1.286099761e0	1.521520226e0
1.277043792e0	6.387551004e-1	-1.111801279e-1	-1.594305328e0	1.721098073e0
1.287025792e0	4.929539010e-1	-1.605434918e-1	-1.840217584e0	1.911852117e0
1.297006792e0	4.012856394e-1	-1.993713427e-1	-1.968322477e0	2.018680874e0
1.306987792e0	3.280241203e-1	-3.003165042e-1	-1.939453019e0	1.989790904e0
1.316969792e0	2.681613497e-1	-3.632062322e-1	-1.831181881e0	1.886016002e0
1.326950792e0	1.908677369e-1	-3.759736276e-1	-1.656339608e0	1.709165750e0
1.336931792e0	1.033676630e-1	-3.921084344e-1	-1.401768211e0	1.459242275e0
1.346913792e0	2.343096256e-2	-3.959915704e-1	-1.129413092e0	1.197051489e0
1.356894792e0	-5.705376819e-2	-3.979644209e-1	-8.959431998e-1	9.820107077e-1
1.366875792e0	-1.240608130e-1	-4.107774246e-1	-7.554077104e-1	8.687749921e-1
1.376857792e0	-6.591010720e-2	-4.566570175e-1	-7.972409570e-1	9.211258966e-1
1.386838792e0	6.628257483e-2	-5.372053367e-1	-8.915232164e-1	1.042974879e0
1.396819792e0	9.749778941e-2	-5.098345202e-1	-9.661518876e-1	1.096761837e0
1.406801792e0	5.685291633e-2	-3.780786252e-1	-9.671026448e-1	1.039934241e0
1.416782792e0	4.417352155e-2	-3.288924319e-1	-8.690319744e-1	9.302355102e-1
1.426763792e0	5.396906957e-2	-2.760271704e-1	-7.628383521e-1	8.130350612e-1
1.436745792e0	1.020002916e-2	-1.247234488e-1	-6.199511126e-1	6.324550271e-1
1.446726792e0	-7.684016123e-2	-1.430585629e-1	-2.743596176e-1	3.188155620e-1
1.456707792e0	-1.038563441e-1	-5.284345132e-1	1.952793881e-1	5.728553171e-1
1.466689792e0	-3.857949033e-2	-1.116091965e0	5.057770642e-1	1.225952728e0
1.476670792e0	-1.163449734e-3	-1.679461838e0	5.947354337e-1	1.781657558e0
1.486652375e0	-7.809585080e-2	-2.071307732e0	4.501495781e-1	2.121096256e0
1.496634375e0	-1.354381791e-1	-2.151167250e0	8.384497941e-2	2.157056795e0
1.506615375e0	-1.700582273e-1	-2.042892019e0	-4.009516903e-1	2.088801058e0
1.516596375e0	-9.201266259e-2	-1.809201028e0	-1.033794159e0	2.085762464e0
1.526578375e0	-1.639296144e-2	-1.417984879e0	-1.641887630e0	2.169503362e0
1.536559375e0	4.838863313e-2	-8.123793983e-1	-2.085969626e0	2.239100495e0
1.546540375e0	6.777419955e-2	-2.813270867e-2	-2.290125745e0	2.291301097e0
1.556522375e0	1.154050335e-2	6.164696074e-1	-1.983529916e0	2.077151628e0
1.566503375e0	-3.742861211e-2	1.011146139e0	-1.185964438e0	1.558951271e0
1.576484375e0	-5.738691330e-2	1.135291883e0	-1.741335905e-1	1.150001489e0
1.586466375e0	-3.937763527e-2	1.014338719e0	8.108182649e-1	1.299176621e0
1.596447375e0	-1.255693947e-1	7.652210194e-1	1.619256567e0	1.795361443e0
1.606428375e0	-2.478900763e-1	5.351699209e-1	2.184488193e0	2.262707449e0
1.616410375e0	-3.602289762e-1	3.018888205e-1	2.501866288e0	2.545630903e0
1.626391375e0	-4.349338804e-1	1.469224030e-1	2.599325924e0	2.639554684e0
1.636372375e0	-4.346271940e-1	-1.505014837e-2	2.507703563e0	2.545133487e0
1.646354375e0	-3.931011455e-1	-1.116490746e-1	2.202644382e0	2.240231305e0
1.656335375e0	-3.289076346e-1	1.648680925e-2	1.639883789e0	1.672623953e0
1.666316375e0	-2.382021171e-1	2.449001026e-1	1.026075177e0	1.081455768e0
1.676298375e0	-1.364769369e-1	5.092480445e-1	5.490465331e-1	7.611909226e-1
1.686279375e0	3.598639637e-2	7.744145966e-1	2.763335645e-1	8.230268689e-1
1.696260375e0	2.110640198e-1	1.005519363e0	2.962409949e-1	1.069287584e0
1.706242375e0	3.195225611e-1	1.216958774e0	5.741814109e-1	1.383028423e0
1.716223375e0	4.517319077e-1	1.364376436e0	9.855867898e-1	1.742689329e0
1.726204375e0	6.053196980e-1	1.364507999e0	1.480709131e0	2.102568321e0
1.736186375e0	6.598404524e-1	1.283125867e0	1.980039128e0	2.449970686e0
1.746167375e0	6.050233904e-1	1.197213897e0	2.398180536e0	2.747843573e0
1.756148375e0	4.896123634e-1	1.097291413e0	2.650470350e0	2.910113707e0
1.766130375e0	3.605229449e-1	8.956536895e-1	2.757654490e0	2.921785518e0
1.776111375e0	2.511735803e-1	6.647313559e-1	2.616678121e0	2.711449858e0
1.786092375e0	1.697385308e-1	4.704049909e-1	2.231817895e0	2.287160498e0
1.796074375e0	6.653385893e-2	3.321200949e-1	1.757333887e0	1.789679553e0
1.806055375e0	-1.272471070e-2	2.487282747e-1	1.307002972e0	1.330520365e0
1.816036375e0	-1.145528018e-1	1.988345683e-1	9.835496199e-1	1.009964051e0
1.826018375e0	-2.208401258e-1	1.357109517e-1	8.210706997e-1	8.610138892e-1
1.835999375e0	-3.553317869e-1	1.647710288e-1	7.302938461e-1	8.286973346e-1
1.845980375e0	-4.799336135e-1	2.647806358e-1	7.875848651e-1	9.595493621e-1
