"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.748276750E0	5.575286865E0	2.252472878E0	-1.474270821E-1	6.014914167E0
2.766608000E0	-1.097006798E-1	3.622517586E-1	-6.828291416E0	6.838773592E0
2.784964823E0	-8.463803291E0	-8.024568558E0	-1.409763145E1	1.829679970E1
2.803308833E0	-1.361669922E1	-2.034363365E1	-1.252920055E1	2.750015990E1
2.821640083E0	-6.900582790E0	-1.753231239E1	-1.984653234E0	1.894568207E1
2.839996906E0	5.851294041E0	-4.611711979E0	-1.612285376E0	7.622663147E0
2.858340969E0	1.013507080E1	-1.453117371E0	1.141393423E0	1.030213518E1
2.876672219E0	8.292924881E0	-2.692262173E0	9.305733681E0	1.275215896E1
2.895029042E0	5.199769020E0	-6.606287479E0	5.384185314E0	9.983490553E0
2.913373052E0	2.112012386E0	-5.994301319E0	1.165866661E1	1.327843183E1
2.931704302E0	5.071761131E0	-2.974291325E0	5.715791702E0	8.199966137E0
2.950061125E0	4.947952747E0	5.260901451E-1	1.038821316E1	1.151841916E1
2.968405135E0	5.387540340E0	1.034150124E-1	5.074563980E0	7.401856873E0
2.986749198E0	4.672422886E0	-1.473282337E0	4.928058624E0	6.948946559E0
3.005093208E0	1.639523983E0	-1.491670609E-1	4.766741753E0	5.043026536E0
3.023437271E0	4.608201981E-2	1.262255669E0	3.118848801E0	3.364911703E0
3.041781281E0	-1.769895554E-1	5.704841614E-1	2.278169394E0	2.355171600E0
3.060125292E0	5.366177559E-1	-4.798269272E-1	9.898203015E-1	1.223902253E0
3.078469302E0	1.901925325E0	-6.902027130E-2	3.545550704E-1	1.935921754E0
3.096800552E0	3.488016844E0	1.733130932E0	-1.829130054E-1	3.899161640E0
3.115157375E0	4.334655285E0	3.397024155E0	-2.989425659E-1	5.515285687E0
3.133501385E0	4.010984421E0	3.056361198E0	-8.239538074E-1	5.109622263E0
