"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.097611875e0	-2.699189643e0	7.298894527e0	4.572268286e0	9.025803196e0
1.107592875e0	-2.874411693e0	6.292245482e0	4.139630461e0	8.061708016e0
1.117573875e0	-2.587747267e0	5.224683652e0	3.448415312e0	6.773870632e0
1.127554875e0	-1.971521197e0	4.142412567e0	2.533027854e0	5.240487364e0
1.137535875e0	-1.328544407e0	3.071903155e0	1.397427823e0	3.626902777e0
1.147516875e0	-9.165772198e-1	1.954429493e0	1.781401026e-1	2.166019930e0
1.157497875e0	-9.209214087e-1	6.297468799e-1	-8.635881436e-1	1.410837289e0
1.167478875e0	-9.403461514e-1	-8.229488254e-1	-1.877743844e0	2.255530447e0
1.177459875e0	-7.993520942e-1	-2.196115381e0	-2.909509605e0	3.731907378e0
1.187440875e0	-7.145807697e-1	-3.393759633e0	-3.676049171e0	5.053866602e0
1.197421500e0	-6.833844124e-1	-4.446107007e0	-4.142483903e0	6.115149602e0
1.207402500e0	-7.451275013e-1	-5.089308915e0	-4.199464434e0	6.640164287e0
1.217383500e0	-6.327641163e-1	-5.431999606e0	-3.494615332e0	6.489941947e0
1.227364500e0	-2.038003710e-1	-5.395284355e0	-2.432518895e0	5.921805133e0
1.237345500e0	3.950988102e-1	-5.423458579e0	-1.635370908e0	5.678419149e0
1.247326500e0	7.542503272e-1	-5.584353488e0	-1.658738136e0	5.874122031e0
1.257307500e0	1.046969252e0	-5.835285578e0	-2.538151184e0	6.448946723e0
1.267288500e0	1.133979475e0	-6.037585791e0	-3.377420758e0	7.010372502e0
1.277269500e0	1.335457277e0	-6.040908764e0	-3.598333243e0	7.157096266e0
1.287250500e0	1.838509027e0	-5.789899490e0	-3.560440947e0	7.041291876e0
1.297231500e0	2.172221173e0	-5.336564861e0	-3.570779994e0	6.778490916e0
1.307212500e0	2.274299379e0	-5.150353847e0	-3.752907897e0	6.766306237e0
1.317193500e0	2.027430519e0	-5.174343803e0	-3.941935515e0	6.813454623e0
1.327174500e0	1.761505583e0	-5.377281362e0	-4.119416052e0	6.999117471e0
1.337155500e0	1.498078431e0	-5.430237256e0	-4.123196862e0	6.980864416e0
1.347136500e0	1.210250995e0	-5.482020198e0	-3.927764204e0	6.851611822e0
1.357117500e0	1.142210893e0	-5.695193893e0	-3.886728444e0	6.989029775e0
1.367097500e0	8.748625986e-1	-5.720689507e0	-4.086092770e0	7.084336746e0
1.377078500e0	7.135218389e-1	-5.724763847e0	-4.201250174e0	7.136703549e0
1.387059500e0	5.552042725e-1	-5.766384913e0	-4.200171947e0	7.155479798e0
1.397040500e0	3.249662458e-1	-5.774203225e0	-4.084754927e0	7.080413036e0
1.407021500e0	-7.605053131e-3	-5.797016721e0	-3.777495439e0	6.919171374e0
1.417002500e0	-3.008677322e-1	-5.921942484e0	-3.416714047e0	6.843526799e0
1.426983500e0	-4.660796959e-1	-5.822261490e0	-3.063298978e0	6.595434767e0
1.436964500e0	-6.506269947e-1	-5.495401551e0	-2.674646248e0	6.146257905e0
1.446945500e0	-8.253216255e-1	-5.146070176e0	-2.516979586e0	5.787778527e0
1.456926500e0	-1.008907825e0	-4.682651439e0	-2.582644402e0	5.441982323e0
1.466907500e0	-1.257802745e0	-4.112054408e0	-2.658471680e0	5.055544567e0
1.476888500e0	-1.318688048e0	-3.809176238e0	-2.819971191e0	4.919451118e0
1.486869500e0	-1.401056897e0	-3.426402884e0	-3.248991344e0	4.925357033e0
1.496850500e0	-1.390227562e0	-2.559376577e0	-3.536358604e0	4.581372427e0
1.506831500e0	-9.349059020e-1	-1.364170614e0	-3.294342349e0	3.686150027e0
1.516812500e0	-5.061279337e-1	2.266146898e-1	-2.466882396e0	2.528443881e0
1.526793500e0	-3.197671209e-1	1.972656434e0	-9.042303854e-1	2.193457774e0
1.536774500e0	-3.760672561e-1	3.843203525e0	1.313888653e0	4.078963509e0
1.546755500e0	-3.704649657e-3	5.930477080e0	3.256893856e0	6.765938938e0
1.556736500e0	7.302646831e-1	7.984377066e0	4.306759672e0	9.101194566e0
1.566717500e0	1.215514366e0	1.021934486e1	4.945076231e0	1.141780467e1
1.576698500e0	1.938523605e0	1.263534654e1	5.852683384e0	1.405929439e1
1.586679500e0	2.470536614e0	1.468007809e1	7.609104520e0	1.671845434e1
1.596660500e0	1.877708176e0	1.617530936e1	1.100366814e1	1.965317108e1
1.606641500e0	3.984839460e-1	1.637958769e1	1.552492825e1	2.257151035e1
1.616622500e0	-1.379457721e0	1.538106569e1	1.890428209e1	2.441007921e1
1.626603500e0	-3.111029799e0	1.416632535e1	1.963033554e1	2.440723978e1
1.636584500e0	-4.152307810e0	1.307025542e1	1.782727409e1	2.249188605e1
1.646565500e0	-4.190918436e0	1.214231633e1	1.404096105e1	1.903019260e1
1.656546500e0	-3.986393065e0	1.173646577e1	9.832646266e0	1.582140610e1
1.666527500e0	-3.488011194e0	1.113197126e1	6.269153658e0	1.324346230e1
1.676507500e0	-2.953547617e0	1.045473388e1	3.468177146e0	1.140408509e1
1.686488500e0	-2.335881815e0	9.852057853e0	1.864199939e0	1.029536931e1
1.696469500e0	-1.686129126e0	8.893301012e0	1.804803337e0	9.229905168e0
1.706450500e0	-1.118042450e0	7.343166136e0	2.451443993e0	7.821872248e0
1.716431500e0	-6.676393224e-1	5.404866187e0	2.930442637e0	6.184320077e0
1.726412500e0	-2.233949936e-1	3.475256955e0	2.805304036e0	4.471805783e0
1.736393500e0	4.312445797e-2	1.624692723e0	1.885675008e0	2.489428930e0
1.746374500e0	-3.359415427e-2	-1.189048845e-1	8.277879810e-1	8.369587088e-1
1.756355500e0	-6.239651531e-2	-1.801938787e0	-2.666178310e-1	1.822624971e0
1.766336500e0	-1.213911206e-1	-3.223406852e0	-1.534207061e0	3.571957285e0
1.776317500e0	-3.213995904e-1	-4.351601384e0	-2.732688634e0	5.148525952e0
1.786298500e0	-5.438003381e-1	-5.281726749e0	-3.630578883e0	6.432220401e0
1.796279500e0	-4.729896064e-1	-5.987065848e0	-3.922730336e0	7.173317916e0
1.806260500e0	6.681759506e-3	-6.377406085e0	-3.427436671e0	7.240074250e0
1.816241500e0	6.920934746e-1	-6.667027447e0	-2.999884754e0	7.343538445e0
1.826222500e0	1.265107379e0	-7.089618586e0	-3.373524758e0	7.952600686e0
1.836203500e0	1.542329136e0	-7.572602692e0	-4.497511050e0	8.941515326e0
1.846184500e0	1.772277469e0	-7.923961295e0	-5.672420742e0	9.904871888e0
1.856165500e0	2.117892792e0	-8.077382294e0	-6.136094418e0	1.036249146e1
1.866146500e0	2.370683420e0	-8.173066131e0	-5.939035649e0	1.037744161e1
1.876127500e0	2.553819383e0	-8.147462928e0	-5.462616212e0	1.013623803e1
1.886108500e0	2.422647040e0	-7.900369534e0	-4.716776374e0	9.514885014e0
1.896089500e0	2.147789313e0	-7.888492670e0	-4.079494772e0	9.136935653e0
1.906070500e0	1.616118366e0	-7.977046997e0	-3.868327841e0	9.011607939e0
1.916051500e0	1.091929516e0	-8.039608111e0	-4.059825908e0	9.072474583e0
1.926032500e0	7.715067031e-1	-7.915236080e0	-4.205942565e0	8.996451392e0
1.936013500e0	8.070433024e-1	-7.733611622e0	-4.255036372e0	8.863712661e0
1.945994500e0	9.255258717e-1	-7.476106092e0	-4.369295644e0	8.708587994e0
1.955975500e0	1.040768060e0	-7.225037177e0	-4.461947699e0	8.555310493e0
1.965956500e0	1.092864413e0	-7.094972296e0	-4.545993823e0	8.497002080e0
1.975937500e0	9.959617238e-1	-7.103150797e0	-4.680341789e0	8.564595160e0
1.985917500e0	7.382016937e-1	-7.228353133e0	-4.785667684e0	8.700381942e0
1.995898500e0	4.492547348e-1	-7.403918706e0	-4.752484735e0	8.809424112e0
2.005879500e0	2.124480557e-1	-7.465495149e0	-4.529615772e0	8.734767944e0
2.015860500e0	1.960176721e-2	-7.541600170e0	-4.263890226e0	8.663537222e0
2.025841500e0	-1.814530619e-1	-7.410433674e0	-4.098203523e0	8.470107707e0
2.035822500e0	-2.437759023e-1	-7.047253754e0	-3.888728777e0	8.052665625e0
2.045803500e0	-2.144434181e-1	-6.734971508e0	-3.621300521e0	7.649813374e0
2.055784500e0	-4.141594541e-1	-6.407243257e0	-3.495897042e0	7.310649104e0
2.065765500e0	-7.441354481e-1	-6.010492133e0	-3.596797180e0	7.043912492e0
2.075746500e0	-1.142198395e0	-5.529411880e0	-3.685429859e0	6.742507409e0
2.085727500e0	-1.378817159e0	-4.850573532e0	-3.688004973e0	6.247445960e0
2.095708500e0	-1.407305817e0	-3.787639773e0	-3.548387496e0	5.377525318e0
2.105689500e0	-1.208995963e0	-2.673339395e0	-3.278409855e0	4.399589292e0
2.115670500e0	-1.166680175e0	-1.425841783e0	-2.837156743e0	3.382842858e0
2.125651500e0	-7.382008897e-1	9.063184261e-3	-2.289543947e0	2.405625528e0
2.135632500e0	1.925601404e-2	1.735267664e0	-1.844160069e0	2.532281781e0
2.145613500e0	7.515875052e-1	3.479664001e0	-1.436889512e0	3.838957777e0
2.155594500e0	9.848104258e-1	5.070251085e0	-6.526322973e-1	5.206075927e0
2.165575500e0	6.374921749e-1	6.312320727e0	6.444023412e-1	6.377071711e0
2.175556500e0	2.821402882e-1	7.274035674e0	1.947902246e0	7.535616849e0
2.185537500e0	1.912756168e-1	8.203681567e0	2.795395929e0	8.668980102e0
2.195518500e0	3.621262880e-1	9.430243224e0	3.373011373e0	1.002186751e1
2.205499625e0	7.547974804e-1	1.112001487e1	4.353887061e0	1.196581725e1
2.215480625e0	1.439555842e0	1.279775646e1	5.690595058e0	1.407969330e1
2.225461625e0	1.844698597e0	1.420058536e1	7.210579351e0	1.603284104e1
2.235442625e0	1.615340102e0	1.523000404e1	9.150246379e0	1.784066578e1
2.245423625e0	1.016238333e0	1.485061447e1	1.066969858e1	1.831436481e1
2.255404625e0	1.299243278e-1	1.374429204e1	1.043613389e1	1.725790643e1
2.265385625e0	-8.389782362e-1	1.285440428e1	9.017573640e0	1.572438324e1
2.275366625e0	-1.848696924e0	1.190542223e1	7.399559607e0	1.413896182e1
2.285347625e0	-3.001191315e0	1.131348287e1	6.221642107e0	1.325559785e1
2.295328625e0	-3.729573706e0	1.093592347e1	5.590576680e0	1.283583616e1
2.305308625e0	-3.800700699e0	1.047480386e1	4.988409362e0	1.220864733e1
2.315289625e0	-3.115673073e0	9.877867463e0	4.077086889e0	1.113114198e1
2.325270625e0	-1.279427941e0	9.151580129e0	2.979732326e0	9.709127635e0
2.335251625e0	1.265054170e0	8.770067434e0	2.632847427e0	9.243718430e0
2.345232625e0	3.151514751e0	8.269950986e0	3.116171256e0	9.382678606e0
2.355213625e0	4.025827273e0	6.948069189e0	3.523454384e0	8.769132311e0
2.365194625e0	4.315631652e0	4.866982573e0	2.907974710e0	7.125202653e0
2.375175625e0	4.143658316e0	2.941811378e0	1.320091964e0	5.250409624e0
2.385156625e0	3.735671183e0	1.386347934e0	-7.202436519e-1	4.049191363e0
2.395137625e0	2.872711322e0	-1.335679471e-2	-2.196458028e0	3.616224082e0
2.405118625e0	2.199757027e0	-1.313869942e0	-2.655943928e0	3.690423194e0
2.415099625e0	1.375381189e0	-2.569420924e0	-2.114661913e0	3.600748853e0
2.425080625e0	2.144540893e-1	-4.120461534e0	-1.138253497e0	4.280165281e0
2.435061625e0	-1.127401796e0	-5.341759527e0	-5.539710581e-1	5.487468778e0
2.445042625e0	-2.301597397e0	-6.313715288e0	-3.793001086e-1	6.730840950e0
2.455023625e0	-2.958751931e0	-7.207793738e0	-4.538187790e-1	7.804643172e0
2.465004625e0	-3.012829905e0	-7.741819943e0	-9.966538149e-1	8.366973102e0
2.474985625e0	-2.843211242e0	-8.009198497e0	-2.013976952e0	8.734255200e0
2.484966625e0	-2.651658796e0	-8.135220028e0	-3.272243382e0	9.160822890e0
2.494947625e0	-2.300776448e0	-8.041685042e0	-4.516872350e0	9.506019483e0
2.504928625e0	-1.913283221e0	-7.947976395e0	-5.342907336e0	9.766147667e0
2.514909625e0	-1.370749609e0	-7.892973976e0	-5.730951955e0	9.849964619e0
2.524890625e0	-1.048231958e0	-7.763657539e0	-5.825496170e0	9.762662252e0
2.534871625e0	-8.633985476e-1	-7.698065228e0	-5.635520718e0	9.579392417e0
2.544852625e0	-7.437082359e-1	-7.541713021e0	-5.222419610e0	9.203488676e0
2.554833625e0	-6.599701144e-1	-7.492175995e0	-4.712507322e0	8.875583752e0
2.564814625e0	-5.176094167e-1	-7.522437090e0	-4.373412083e0	8.716748966e0
2.574795625e0	-5.253963730e-1	-7.640185980e0	-4.226204921e0	8.746958968e0
2.584776625e0	-6.223876474e-1	-7.751661977e0	-4.151810796e0	8.815506943e0
2.594757625e0	-7.390008619e-1	-7.813315018e0	-3.950405207e0	8.786336845e0
2.604738625e0	-7.611076494e-1	-7.817854797e0	-3.589475881e0	8.636114611e0
2.614718625e0	-6.745717813e-1	-7.796837565e0	-3.263641543e0	8.479214540e0
2.624699625e0	-6.069481476e-1	-7.741038170e0	-3.026267976e0	8.333688012e0
2.634680625e0	-5.547192094e-1	-7.526483363e0	-2.655096667e0	8.000325214e0
2.644661625e0	-3.427091832e-1	-7.369789678e0	-2.163289112e0	7.688372342e0
2.654642625e0	-3.090172845e-2	-7.261210392e0	-1.873451988e0	7.499063516e0
2.664623625e0	2.566321754e-1	-7.051154432e0	-1.857444066e0	7.296213905e0
2.674604625e0	3.120536933e-1	-6.843050272e0	-1.976015074e0	7.129470535e0
2.684585625e0	1.857443335e-1	-6.756509142e0	-2.093606382e0	7.075881883e0
2.694566625e0	-7.492183596e-3	-6.656633436e0	-2.262442102e0	7.030609440e0
2.704547625e0	-1.503180273e-1	-6.240736774e0	-2.189619125e0	6.615423109e0
2.714528625e0	-1.920660324e-1	-5.490759446e0	-1.858104216e0	5.799817233e0
2.724509625e0	-2.367194825e-1	-4.352877831e0	-1.484713889e0	4.605209752e0
2.734490625e0	-4.146358560e-1	-2.842742003e0	-8.488139838e-1	2.995595128e0
2.744471625e0	-4.483329213e-1	-1.130161536e0	2.322733328e-1	1.237828100e0
2.754452625e0	-2.432527958e-1	8.868547994e-1	1.179620209e0	1.495722968e0
2.764433625e0	2.164192105e-1	3.087978905e0	1.524605640e0	3.450633761e0
2.774414625e0	6.256352641e-1	5.257825670e0	1.635193445e0	5.541661111e0
2.784395625e0	5.593790017e-1	7.318865107e0	2.338627229e0	7.703756788e0
