Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.062649593,1.46179831,17.5134697,1.526923537,17.64057739
3.080988759,0.07336476445,11.12509251,0.9589672089,11.16658783
3.099315114,0.01504045725,5.806080818,0.4346575439,5.822347281
3.117667041,-0.287504971,1.511582375,1.468450308,2.126943039
3.136006207,-0.6283550262,-2.643332481,2.520961285,3.706384012
3.154332562,-0.8772884607,-7.568098545,2.750882149,8.100191555
3.172684489,-1.082217216,-12.49092484,4.185650349,13.21794485
3.191023603,-1.563757539,-16.68332291,4.62511301,17.38304551
3.209350009,-3.241691589,-18.41011429,3.34450531,18.99017083
3.227701937,-5.130564213,-17.98049736,-0.858482182,18.71785154
3.246041051,-4.984964848,-15.68104172,-3.856510878,16.90022544
3.264367405,-2.878479242,-12.4516468,-3.448581696,13.23713967
3.282719332,-0.7732036114,-9.647292137,-2.076643705,9.898511933
3.301058499,0.3001481295,-7.487258911,0.003890730441,7.493273653
3.319384853,0.830902338,-6.404672623,1.964486241,6.75051378
3.33773678,0.4796136022,-6.723082066,2.466250658,7.177203771
3.356075947,-0.9116541147,-6.919445038,1.216603518,7.084487065
3.374415062,-1.917402983,-7.642303467,0.9226105809,7.932997338
3.392754228,-2.112361431,-9.015133858,1.765169144,9.426055983
3.411093395,-1.974058867,-10.88325214,1.338795185,11.14156444
3.429432509,-1.831068516,-10.30933762,-0.02984660864,10.470728
3.447771676,-1.86517787,-6.774447441,-1.856675029,7.267686618
3.466110791,0.04819758981,-3.717366219,-2.569658041,4.519322633
3.484437145,1.543417573,0.6970682144,1.09614706,2.017320073
3.502789072,3.991686106,15.6447773,5.190546513,16.95978737
3.521128239,5.78216362,41.79888916,9.403068542,43.23191239
3.539454593,-1.667751551,18.43541336,9.135432243,20.64223785
3.55780652,-6.608698368,3.402533531,8.793361664,11.51413644
3.576145634,-7.828661919,10.13992214,5.4362216,13.9161228
3.594472041,-5.043810844,27.9116745,2.848004341,28.50636297
3.612823968,-1.012399554,23.44327927,2.955814362,23.65056308
3.631163082,2.257963181,12.01641083,3.715941668,12.77891816
3.649489437,4.461686134,12.35843182,1.654443622,13.24290995
3.667841364,3.719914913,11.40869045,-2.431562662,12.24371193
3.68618053,-0.2102475315,6.901445389,-0.914357543,6.964926575
3.704506884,-1.706236482,1.376210213,0.9455533028,2.387314083
3.722858812,-2.095351219,-3.853178024,2.291417599,4.948542435
3.741197926,-2.031796932,-8.586204529,3.81027174,9.6108937
3.759524332,-1.417434096,-13.01393223,5.028953075,14.02362009
3.777876207,-1.816506028,-16.52716827,3.791057587,17.0534191
3.796215374,-3.657617092,-17.77249146,0.04435178638,18.14501536
3.814541728,-5.42175293,-16.64253807,-4.527943611,18.0795949
3.832893655,-4.526360512,-14.14669991,-4.205663204,15.43711957
3.851232822,-1.908168793,-12.22473812,-1.889318347,12.51618369
3.869559176,-0.2105610371,-10.01898003,0.6993309855,10.04556422
3.887911103,0.9389795065,-7.78131485,2.26982069,8.159817968
3.906250218,1.027689219,-5.975482941,1.261451602,6.193044619
3.924576572,0.1136694551,-5.501444817,-1.379132271,5.672814261
3.942928499,-0.8609452248,-6.221284866,-1.032918572,6.364945628
3.961267666,-1.470615625,-7.857322693,0.4880724549,8.008648134
3.97959402,-2.429082394,-9.677941322,2.411731005,10.26544865
3.997945947,-2.639332056,-10.89771557,2.717440128,11.53736361
4.016285062,-1.614096642,-9.643760681,-0.3617913425,9.784596109
4.034611416,-0.4293780029,-6.495559692,-2.230181694,6.881160627
4.052963343,0.4549192786,-1.651374817,0.1194665432,1.71705055
4.071302509,3.265057564,6.038964272,3.183962822,7.567516741
4.089628864,5.823143482,22.76571655,4.542681694,23.93371695
4.107980791,-1.24630475,28.3493309,11.10332203,30.47165237
4.126319905,-7.219766617,16.29696655,12.44771767,21.7407871
4.144646259,-9.252130508,13.13486385,4.443831444,16.66955924
4.162998187,-6.374103069,20.2018013,0.9781581163,21.20610193
4.181337353,0.5316596031,21.32061005,-0.2250247598,21.32842495
4.199663707,5.24998951,14.76063347,3.374304295,16.02574865
4.218015634,6.236768246,12.34836769,2.677200794,14.09066595
4.236354749,3.61402607,11.07748795,1.383979201,11.73402412
4.254681103,-0.2201473415,7.312596321,0.8679244518,7.367212679
4.27303303,-1.948830128,1.864215851,-1.006225824,2.878494401
4.291372197,-2.734714031,-3.423530102,-0.1860468239,4.385639362
4.309698551,-1.724721789,-8.900797844,1.0792799,9.130373082
4.328050478,-0.05850249529,-13.08709431,2.482419252,13.32058052
4.346389593,0.3399634361,-16.12187576,3.180672407,16.43615315
4.364715947,-1.231234908,-17.39074707,2.166934013,17.56842697
4.383067874,-3.458093882,-15.88383102,-2.020561218,16.38100024
4.401406989,-3.611824989,-13.62423706,-3.117037296,14.43540913
4.419733395,-2.872324467,-11.56685352,-1.401815057,12.00030973
4.43808527,-2.201488495,-10.26739311,0.1124505699,10.50135982
4.456424437,-0.4263357818,-8.583456993,1.23709929,8.682621194
4.474750791,1.242730498,-6.073237419,1.556500435,6.391501032
4.493102718,2.118075371,-4.751473904,0.03920089453,5.202334499
4.511441832,1.708365679,-5.987225533,-1.152887821,6.332024415
4.529768187,-0.002160191536,-8.152240753,-1.385599017,8.269154648
4.548120114,-1.778802156,-10.88387394,-0.5559253693,11.04227794
4.566459228,-4.58767271,-11.71817112,1.489448547,12.67204531
4.584785582,-5.285469532,-10.78822803,0.4957078695,12.02363417
4.603137509,-3.56409812,-6.349849701,-2.352986813,7.652446248
4.621476676,-0.6518992186,-0.1846313477,-2.822199345,2.902390475
4.63980303,2.610848427,12.07832432,2.987935305,12.71338685
4.658154957,7.334016323,36.75681305,5.611607552,37.89909287
4.676494072,2.684657574,22.14856339,3.064733982,22.5201874
4.694820426,-1.031760335,9.736769676,6.761223316,11.89888036
4.713172353,-4.56524229,13.08778477,9.326203346,16.70657404
4.731511468,-4.21400547,23.3526001,9.800030708,25.67376823
4.749837822,-2.343766451,22.1337204,4.439822197,22.6959653
4.768189749,0.4443916678,14.6642704,3.754246473,15.14373392
4.786528916,2.273100376,13.18628883,2.406713009,13.59549433
4.80485527,2.950351238,11.25854301,0.3098798394,11.64282563
4.823207145,1.602022767,6.212809563,1.576384187,6.606849984
4.841546312,-0.7722499967,1.063766479,1.127058506,1.731539793
4.859872666,-1.981374979,-3.740430832,1.246160865,4.412435441
4.878224593,-1.680239558,-8.80654335,1.169244409,9.041324197
4.896563707,-1.210534215,-12.98851681,0.8080644608,13.06980987
4.914890062,-1.627510548,-16.23597717,1.277602673,16.36728487
4.933241989,-2.287761927,-17.54972458,0.5593193769,17.70704734
4.951581103,-1.514421225,-16.88032722,-1.31178689,16.99881477
4.969907457,0.1552978158,-14.44770432,-2.633406639,14.68656215
4.988259384,0.6754767299,-11.69218063,-1.594010353,11.81965422
5.006598499,0.3255645037,-9.835158348,-0.9413985014,9.885472326
10.03151199,-1.924229741,-11.89885902,0.2666341066,12.05639249
10.04986392,-2.925860882,-12.85918617,0.4648315907,13.19603726
10.06820308,-2.631776571,-12.07475758,-0.2112599611,12.36004244
10.08652944,-1.804273129,-7.650360584,-1.235718012,7.956784375
10.10488136,-0.2103870511,-2.708971977,-2.460892677,3.665894796
10.12322053,-0.2210949063,7.015827179,1.32439816,7.143160676
10.14154694,3.89241457,35.26020813,4.842386246,35.80337796
10.15989886,3.16472578,27.15652084,5.002616882,27.79421323
